Date,sku_id,unit_sold
2024-10-26,BXCM5571,0
2024-10-26,BXCL1102,0
2024-10-26,BXCL1675,0
2024-10-26,BXCM4880,0
2024-10-26,BXCM1647,0
2024-10-26,BXCM4943,0
2024-10-26,BXCM5522,0
2024-10-26,BXCM3893,0
2024-10-26,BXCM4740,0
2024-10-26,BXCL1765,0
2024-10-26,BXCM1813,0
2024-10-26,BXCM4597,0
2024-10-26,BXCM5568,0
2024-10-26,BXCM5638,0
2024-10-26,BXCM5470,0
2024-10-26,BXCM5650,0
2024-10-26,BXCM5651,0
2024-10-26,BXCM5148,0
2024-10-26,BXCM5383,0
2024-10-26,BXCM5487,0
2024-10-26,BXCM5646,0
2024-10-26,BXCM5649,0
2024-10-26,BXCM2378,0
2024-10-26,BXCM5062,0
2024-10-26,BXCM5147,0
2024-10-26,BXCL1474,0
2024-10-26,BXCL1738,0
2024-10-26,BXCM3770,0
2024-10-26,BXCM5380,0
2024-10-26,BXCM4283,0
2024-10-26,BXCM4258,0
2024-10-26,BXCM5141,0
2024-10-26,BXCM5715,0
2024-10-26,BXCM5716,0
2024-10-26,BXCM5374,0
2024-10-26,BXCM5376,0
2024-10-26,BXCM5396,0
2024-10-26,BXCM4808,0
2024-10-26,BXCM5652,0
2024-10-26,BXCM5653,0
2024-10-26,BXCL1607,0
2024-10-26,BXCM5411,0
2024-10-26,BXCM4786,0
2024-10-26,BXCM1612,0
2024-10-26,BXCM4532,0
2024-10-26,BXCM4939,0
2024-10-26,BXCM5639,0
2024-10-26,BXCM5642,0
2024-10-26,BXCM1680,0
2024-10-26,BXCL1729,0
2024-10-26,BXCM5483,0
2024-10-26,BXCM5407,0
2024-10-26,BXCM5655,0
2024-10-26,BXCM1621,0
2024-10-26,BXCM4771,0
2024-10-26,BXCM5695,0
2024-10-26,BXCM5133,0
2024-10-26,BXCM5709,0
2024-10-26,BXCM3793,0
2024-10-26,BXCM4213,0
2024-10-26,BXCM5139,0
2024-10-26,BXCM4836,0
2024-10-26,BXCM4804,0
2024-10-26,BXCL1487,0
2024-10-26,BXCM1818,0
2024-10-26,BXCM5134,0
2024-10-26,BXCM2377,0
2024-10-26,BXCM5003,0
2024-10-26,BXCL1746,0
2024-10-26,BXCM5009,0
2024-10-26,BXCM4787,0
2024-10-26,BXCM5453,0
2024-10-26,BXCM3787,0
2024-10-26,BXCM4084,0
2024-10-26,BXCM5379,0
2024-10-26,BXCM5662,0
2024-10-26,BXCM1339,0
2024-10-26,BXCM1811,0
2024-10-26,BXCM5717,0
2024-10-26,BXCM5018,0
2024-10-26,BXCM5710,0
2024-10-26,BXCM5508,0
2024-10-26,BXCM5635,0
2024-10-26,BXCM3730,0
2024-10-26,BXCM5658,0
2024-10-26,BXCM5000,0
2024-10-26,BXCM5150,0
2024-10-26,BXCM5754,0
2024-10-26,BXCM5757,0
2024-10-26,BXCM5759,0
2024-10-26,BXCM5762,0
2024-10-26,BXCM5763,0
2024-10-26,BXCM5765,0
2024-10-26,BXCM5766,0
2024-10-26,BXCM5767,0
2024-10-26,BXCM5768,0
2024-10-26,BXCM5769,0
2024-10-26,BXCM5770,0
2024-10-26,BXCM5771,0
2024-10-26,BXCM5774,0
2024-10-26,BXCM5776,0
2024-10-26,BXCM5778,0
2024-10-26,BXCM5756,0
2024-10-26,BXCM5713,0
2024-10-26,BXCM5779,0
2024-10-26,BXCM5758,0
2024-10-26,BXCM5708,0
2024-10-26,BXCM5755,0
2024-10-26,BXCM5760,0
2024-10-26,BXCM5772,0
2024-10-26,BXCM5777,0
2024-10-26,BXCM5761,0
2024-10-26,BXCM5425,0
2024-10-26,BXCM3689,0
2024-10-26,BXCM4263,0
2024-10-26,BXCM5422,0
2024-10-26,BXCM5773,0
2024-10-26,BXCM5775,0
2024-10-26,BXCM5781,0
2024-10-26,BXCM5464,0
2024-10-26,BXCM5764,0
2024-10-26,BXCM5643,0
2024-10-26,BXCM4293,0
2024-10-26,BXCM1378,0
2024-10-26,BXCM5512,0
2024-10-26,BXCM4069,0
2024-10-26,BXCM5066,0
2024-10-26,BXCL1488,0
2024-10-26,BXCM5520,0
2024-10-26,BXCM4590,0
2024-10-26,BXCM4256,0
2024-10-26,BXCM4296,0
2024-10-26,BXCM5698,0
2024-10-26,BXCM4282,0
2024-10-26,BXCM5753,0
2024-10-26,BXCM5076,0
2024-10-26,BXCM5423,0
2024-10-26,BXCM5562,0
2024-10-26,BXCL1146,0
2024-10-26,BXCM5026,0
2024-10-26,BXCM4301,0
2024-10-26,BXCM5719,0
2024-10-26,BXCM4607,0
2024-10-26,BXCM5079,0
2024-10-26,BXCM5469,0
2024-10-26,BXCM5503,0
2024-10-26,BXCM5504,0
2024-10-26,BXCM5142,0
2024-10-26,BXCM5412,0
2024-10-26,BXCM5707,0
2024-10-26,BXCM5712,0
2024-10-26,BXCM5752,0
2024-10-26,BXCL1520,0
2024-10-26,BXCM5005,0
2024-10-26,BXCM5539,0
2024-10-26,BXCM4831,0
2024-10-26,BXCM5490,0
2024-10-26,BXCL1489,0
2024-10-26,BXCM4497,0
2024-10-26,BXCM1619,0
2024-10-26,BXCM5509,0
2024-10-26,BXCM5640,0
2024-10-26,BXCM4777,0
2024-10-26,BXCM5430,0
2024-10-26,BXCM4286,0
2024-10-26,BXCL1266,0
2024-10-26,BXCM5025,0
2024-10-26,BXCM5497,0
2024-10-26,BXCM5723,0
2024-10-26,BXCM4473,0
2024-10-26,BXCM4518,0
2024-10-26,BXCM5663,0
2024-10-26,BXCM5420,0
2024-10-26,BXCM5131,0
2024-10-26,BXCM5661,0
2024-10-26,BXCM5706,0
2024-10-27,BXCL1756,0
2024-10-27,BXCM1608,0
2024-10-27,BXCM1653,0
2024-10-27,BXCM3797,0
2024-10-27,BXCM4772,0
2024-10-27,BXCL1562,0
2024-10-27,BXCL1563,0
2024-10-27,BXCL1641,0
2024-10-27,BXCL1786,0
2024-10-27,BXCM1016,0
2024-10-27,BXCM1809,0
2024-10-27,BXCM2358,0
2024-10-27,BXCM3765,0
2024-10-27,BXCM4486,0
2024-10-27,BXCM4487,0
2024-10-27,BXCM4488,0
2024-10-27,BXCM4493,0
2024-10-27,BXCM4494,0
2024-10-27,BXCM4645,0
2024-10-27,BXCM4752,0
2024-10-27,BXCM4763,0
2024-10-27,BXCM4774,0
2024-10-27,BXCL1150,0
2024-10-27,BXCM1651,0
2024-10-27,BXCM4040,0
2024-10-27,BXCM4068,0
2024-10-27,BXCM4260,0
2024-10-27,BXCM4491,0
2024-10-27,BXCM4732,0
2024-10-27,BXCM1650,0
2024-10-27,BXCM1657,0
2024-10-27,BXCM4492,0
2024-10-27,BXCL1645,0
2024-10-27,BXCL1783,0
2024-10-27,BXCM3777,0
2024-10-27,BXCM4270,0
2024-10-27,BXCM5023,0
2024-10-27,BXCM3686,0
2024-10-27,BXCL1175,0
2024-10-27,BXCM1655,0
2024-10-27,BXCM3885,0
2024-10-27,BXCM4214,0
2024-10-27,BXCM4216,0
2024-10-27,BXCM4489,0
2024-10-27,BXCM1637,0
2024-10-27,BXCM4006,0
2024-10-27,BXCM4684,0
2024-10-27,BXCL1784,0
2024-10-27,BXCM5119,0
2024-10-27,BXCL1556,0
2024-10-27,BXCM1676,0
2024-10-27,BXCM4254,0
2024-10-27,BXCM4525,0
2024-10-27,BXCM5032,0
2024-10-27,BXCM1606,0
2024-10-27,BXCL1609,0
2024-10-27,BXCM1656,0
2024-10-27,BXCM1810,0
2024-10-27,BXCM4490,0
2024-10-27,BXCM1652,0
2024-10-27,BXCM4835,0
2024-10-27,BXCL1612,0
2024-10-27,BXCM4524,0
2024-10-27,BXCM4529,0
2024-10-27,BXCM4596,0
2024-10-27,BXCL1197,0
2024-10-27,BXCL1201,0
2024-10-27,BXCL1202,0
2024-10-27,BXCM4737,0
2024-10-27,BXCL1172,0
2024-10-27,BXCL1408,0
2024-10-27,BXCL1725,0
2024-10-27,BXCL1727,0
2024-10-27,BXCL1730,0
2024-10-27,BXCM2359,0
2024-10-27,BXCM4472,0
2024-10-27,BXCM4482,0
2024-10-27,BXCM4833,0
2024-10-27,BXCL1145,0
2024-10-27,BXCL1740,0
2024-10-27,BXCM1607,0
2024-10-27,BXCM3690,0
2024-10-27,BXCM4830,0
2024-10-27,BXCM5059,0
2024-10-27,BXCL1287,0
2024-10-27,BXCM3891,0
2024-10-27,BXCL1551,0
2024-10-27,BXCM1778,0
2024-10-27,BXCM1751,0
2024-10-27,BXCM4592,0
2024-10-27,BXCM5146,0
2024-10-27,BXCM1609,0
2024-10-27,BXCL1772,0
2024-10-27,BXCM4178,2
2024-10-27,BXCM4593,0
2024-10-27,BXCM4521,0
2024-10-27,BXCM4608,1
2024-10-27,BXCM3781,0
2024-10-27,BXCM4288,0
2024-10-27,BXCM4738,1
2024-10-27,BXCM4743,0
2024-10-27,BXCM5114,0
2024-10-27,BXCM4093,0
2024-10-27,BXCM3892,0
2024-10-27,BXCM5155,0
2024-10-27,BXCL1149,0
2024-10-27,BXCL1546,0
2024-10-27,BXCM1617,0
2024-10-27,BXCM5152,0
2024-10-27,BXCM3878,0
2024-10-27,BXCM5151,0
2024-10-27,BXCM1616,0
2024-10-27,BXCM4244,0
2024-10-27,BXCL1705,0
2024-10-27,BXCM1635,0
2024-10-27,BXCM4536,0
2024-10-27,BXCM1639,0
2024-10-27,BXCM1640,0
2024-10-27,BXCM1783,0
2024-10-27,BXCM3906,0
2024-10-27,BXCM4063,0
2024-10-27,BXCM4292,0
2024-10-27,BXCM3890,0
2024-10-27,BXCL1152,0
2024-10-27,BXCM4523,0
2024-10-27,BXCM4736,0
2024-10-27,BXCL1785,0
2024-10-27,BXCL1616,0
2024-10-27,BXCM4528,0
2024-10-27,BXCL1160,0
2024-10-27,BXCL1508,0
2024-10-27,BXCL1891,0
2024-10-27,BXCM1782,0
2024-10-27,BXCM4994,0
2024-10-27,BXCM5157,0
2024-10-27,BXCL1685,0
2024-10-27,BXCL1656,0
2024-10-27,BXCM3958,0
2024-10-27,BXCM4982,0
2024-10-27,BXCM3934,0
2024-10-27,BXCM1634,0
2024-10-27,BXCM1817,0
2024-10-27,BXCM3912,0
2024-10-27,BXCM1819,0
2024-10-27,BXCM2356,0
2024-10-27,BXCM2363,0
2024-10-27,BXCM3649,0
2024-10-27,BXCM1665,0
2024-10-27,BXCM1666,0
2024-10-27,BXCM1784,0
2024-10-27,BXCL1593,0
2024-10-27,BXCM1679,0
2024-10-27,BXCM3784,0
2024-10-27,BXCM4595,0
2024-10-27,BXCM4522,0
2024-10-27,BXCL1513,0
2024-10-27,BXCL1144,0
2024-10-27,BXCL1753,0
2024-10-27,BXCM5061,0
2024-10-27,BXCM3889,0
2024-10-27,BXCL1611,0
2024-10-27,BXCM1021,0
2024-10-27,BXCM1667,0
2024-10-27,BXCM3844,0
2024-10-27,BXCM5136,0
2024-10-27,BXCL1781,0
2024-10-27,BXCM4734,0
2024-10-27,BXCM4789,0
2024-10-27,BXCM4924,0
2024-10-27,BXCL1161,0
2024-10-27,BXCL1686,0
2024-10-27,BXCM1636,0
2024-10-27,BXCM3960,0
2024-10-27,BXCM4253,0
2024-10-27,BXCM1648,0
2024-10-27,BXCM3790,0
2024-10-27,BXCL1684,0
2024-10-27,BXCM1641,0
2024-10-27,BXCM4534,0
2024-10-27,BXCM3910,0
2024-10-27,BXCM3778,0
2024-10-27,BXCM3779,0
2024-10-27,BXCM5349,0
2024-10-27,BXCM5350,0
2024-10-27,BXCM5351,0
2024-10-27,BXCM5353,0
2024-10-27,BXCM5361,0
2024-10-27,BXCM5366,0
2024-10-27,BXCM5375,0
2024-10-27,BXCM1604,0
2024-10-27,BXCM4079,0
2024-10-27,BXCL1007,0
2024-10-27,BXCL1265,0
2024-10-27,BXCM2376,0
2024-10-27,BXCL1204,0
2024-10-27,BXCM1605,0
2024-10-27,BXCM5029,0
2024-10-27,BXCM1669,0
2024-10-27,BXCM5015,0
2024-10-27,BXCL1402,0
2024-10-27,BXCL1548,0
2024-10-27,BXCM1678,0
2024-10-27,BXCM5057,0
2024-10-27,BXCM3789,0
2024-10-27,BXCM5348,0
2024-10-27,BXCM5355,0
2024-10-27,BXCM5357,0
2024-10-27,BXCM5360,0
2024-10-27,BXCM5365,0
2024-10-27,BXCM5369,0
2024-10-27,BXCM5370,0
2024-10-27,BXCM5371,0
2024-10-27,BXCM5372,0
2024-10-27,BXCM5373,0
2024-10-27,BXCL1773,0
2024-10-27,BXCM2362,0
2024-10-27,BXCM5060,0
2024-10-27,BXCL1557,0
2024-10-27,BXCM2379,0
2024-10-27,BXCM4834,0
2024-10-27,BXCM5030,0
2024-10-27,BXCL1269,0
2024-10-27,BXCM4266,0
2024-10-27,BXCM5363,0
2024-10-27,BXCM5377,0
2024-10-27,BXCM3915,0
2024-10-27,BXCM5352,0
2024-10-27,BXCM5356,0
2024-10-27,BXCM5359,0
2024-10-27,BXCM5364,0
2024-10-27,BXCM5367,0
2024-10-27,BXCM3913,0
2024-10-27,BXCM5358,0
2024-10-27,BXCM5362,0
2024-10-27,BXCM5368,0
2024-10-27,BXCM2361,0
2024-10-27,BXCM5153,0
2024-10-27,BXCL1292,0
2024-10-27,BXCM4217,0
2024-10-27,BXCM4289,0
2024-10-27,BXCM3961,0
2024-10-27,BXCM4073,0
2024-10-27,BXCM4869,0
2024-10-27,BXCM3905,0
2024-10-27,BXCL1665,0
2024-10-27,BXCL1913,0
2024-10-27,BXCL1491,0
2024-10-27,BXCL1512,0
2024-10-27,BXCM5140,0
2024-10-27,BXCM5135,0
2024-10-27,BXCM5424,0
2024-10-27,BXCM3876,0
2024-10-27,BXCM5056,0
2024-10-27,BXCM1808,0
2024-10-27,BXCM1620,0
2024-10-27,BXCM3792,0
2024-10-27,BXCM3907,0
2024-10-27,BXCM5020,0
2024-10-27,BXCL1716,0
2024-10-27,BXCM3887,0
2024-10-27,BXCM1745,0
2024-10-27,BXCM1802,0
2024-10-27,BXCM4242,0
2024-10-27,BXCM5149,0
2024-10-27,BXCM5403,0
2024-10-27,BXCM3776,0
2024-10-27,BXCM1792,0
2024-10-27,BXCM4741,0
2024-10-27,BXCM2360,0
2024-10-27,BXCM4280,0
2024-10-27,BXCM5138,0
2024-10-27,BXCM4511,0
2024-10-27,BXCM3769,0
2024-10-27,BXCM4064,0
2024-10-27,BXCM4991,0
2024-10-27,BXCM1822,0
2024-10-27,BXCM2380,0
2024-10-27,BXCM5416,0
2024-10-27,BXCM5419,0
2024-10-27,BXCM5387,0
2024-10-27,BXCM1670,0
2024-10-27,BXCL1683,0
2024-10-27,BXCM4077,0
2024-10-27,BXCM5063,0
2024-10-27,BXCM4265,0
2024-10-27,BXCL1496,0
2024-10-27,BXCM5004,0
2024-10-27,BXCL1766,0
2024-10-27,BXCM3886,0
2024-10-27,BXCL1748,0
2024-10-27,BXCM1633,0
2024-10-27,BXCM4517,0
2024-10-27,BXCM4792,0
2024-10-27,BXCM4940,0
2024-10-27,BXCL1511,0
2024-10-27,BXCL1100,0
2024-10-27,BXCL1327,0
2024-10-27,BXCM1803,0
2024-10-27,BXCM4989,0
2024-10-27,BXCM5491,0
2024-10-27,BXCM3768,0
2024-10-27,BXCM1806,0
2024-10-27,BXCM4215,0
2024-10-27,BXCM4257,0
2024-10-27,BXCM5528,0
2024-10-27,BXCM4783,0
2024-10-27,BXCL1646,0
2024-10-27,BXCM5579,0
2024-10-27,BXCM5581,0
2024-10-27,BXCM5421,0
2024-10-27,BXCM5068,0
2024-10-27,BXCM1614,0
2024-10-27,BXCM5043,0
2024-10-27,BXCM4062,0
2024-10-27,BXCM5098,0
2024-10-27,BXCM5580,0
2024-10-27,BXCM1742,0
2024-10-27,BXCM5456,0
2024-10-27,BXCL1268,0
2024-10-27,BXCM5386,0
2024-10-27,BXCM4512,0
2024-10-27,BXCM5571,0
2024-10-27,BXCL1102,0
2024-10-27,BXCL1675,0
2024-10-27,BXCM4880,0
2024-10-27,BXCM1647,0
2024-10-27,BXCM4943,0
2024-10-27,BXCM5522,0
2024-10-27,BXCM3893,0
2024-10-27,BXCM4740,0
2024-10-27,BXCL1765,0
2024-10-27,BXCM1813,0
2024-10-27,BXCM4597,0
2024-10-27,BXCM5568,0
2024-10-27,BXCM5638,0
2024-10-27,BXCM5470,0
2024-10-27,BXCM5650,0
2024-10-27,BXCM5651,0
2024-10-27,BXCM5148,0
2024-10-27,BXCM5383,0
2024-10-27,BXCM5487,0
2024-10-27,BXCM5646,0
2024-10-27,BXCM5649,0
2024-10-27,BXCM2378,0
2024-10-27,BXCM5062,0
2024-10-27,BXCM5147,0
2024-10-27,BXCL1474,0
2024-10-27,BXCL1738,0
2024-10-27,BXCM3770,0
2024-10-27,BXCM5380,0
2024-10-27,BXCM4283,0
2024-10-27,BXCM4258,0
2024-10-27,BXCM5141,0
2024-10-27,BXCM5715,0
2024-10-27,BXCM5716,0
2024-10-27,BXCM5374,0
2024-10-27,BXCM5376,0
2024-10-27,BXCM5396,0
2024-10-27,BXCM4808,0
2024-10-27,BXCM5652,0
2024-10-27,BXCM5653,0
2024-10-27,BXCL1607,0
2024-10-27,BXCM5411,0
2024-10-27,BXCM4786,0
2024-10-27,BXCM1612,0
2024-10-27,BXCM4532,0
2024-10-27,BXCM4939,0
2024-10-27,BXCM5639,0
2024-10-27,BXCM5642,0
2024-10-27,BXCM1680,0
2024-10-27,BXCL1729,0
2024-10-27,BXCM5483,0
2024-10-27,BXCM5407,0
2024-10-27,BXCM5655,0
2024-10-27,BXCM1621,0
2024-10-27,BXCM4771,0
2024-10-27,BXCM5695,0
2024-10-27,BXCM5133,0
2024-10-27,BXCM5709,0
2024-10-27,BXCM3793,0
2024-10-27,BXCM4213,0
2024-10-27,BXCM5139,0
2024-10-27,BXCM4836,0
2024-10-27,BXCM4804,0
2024-10-27,BXCL1487,0
2024-10-27,BXCM1818,0
2024-10-27,BXCM5134,0
2024-10-27,BXCM2377,0
2024-10-27,BXCM5003,0
2024-10-27,BXCL1746,0
2024-10-27,BXCM5009,0
2024-10-27,BXCM4787,0
2024-10-27,BXCM5453,0
2024-10-27,BXCM3787,0
2024-10-27,BXCM4084,0
2024-10-27,BXCM5379,0
2024-10-27,BXCM5662,0
2024-10-27,BXCM1339,0
2024-10-27,BXCM1811,0
2024-10-27,BXCM5717,0
2024-10-27,BXCM5018,0
2024-10-27,BXCM5710,0
2024-10-27,BXCM5508,0
2024-10-27,BXCM5635,0
2024-10-27,BXCM3730,0
2024-10-27,BXCM5658,0
2024-10-27,BXCM5000,0
2024-10-27,BXCM5150,0
2024-10-27,BXCM5754,0
2024-10-27,BXCM5757,0
2024-10-27,BXCM5759,0
2024-10-27,BXCM5762,0
2024-10-27,BXCM5763,0
2024-10-27,BXCM5765,0
2024-10-27,BXCM5766,0
2024-10-27,BXCM5767,0
2024-10-27,BXCM5768,0
2024-10-27,BXCM5769,0
2024-10-27,BXCM5770,0
2024-10-27,BXCM5771,0
2024-10-27,BXCM5774,0
2024-10-27,BXCM5776,0
2024-10-27,BXCM5778,0
2024-10-27,BXCM5756,0
2024-10-27,BXCM5713,0
2024-10-27,BXCM5779,0
2024-10-27,BXCM5758,0
2024-10-27,BXCM5708,0
2024-10-27,BXCM5755,0
2024-10-27,BXCM5760,0
2024-10-27,BXCM5772,0
2024-10-27,BXCM5777,0
2024-10-27,BXCM5761,0
2024-10-27,BXCM5425,0
2024-10-27,BXCM3689,0
2024-10-27,BXCM4263,0
2024-10-27,BXCM5422,0
2024-10-27,BXCM5773,0
2024-10-27,BXCM5775,0
2024-10-27,BXCM5781,0
2024-10-27,BXCM5464,0
2024-10-27,BXCM5764,0
2024-10-27,BXCM5643,0
2024-10-27,BXCM4293,0
2024-10-27,BXCM1378,0
2024-10-27,BXCM5512,0
2024-10-27,BXCM4069,0
2024-10-27,BXCM5066,0
2024-10-27,BXCL1488,0
2024-10-27,BXCM5520,0
2024-10-27,BXCM4590,0
2024-10-27,BXCM4256,0
2024-10-27,BXCM4296,0
2024-10-27,BXCM5698,0
2024-10-27,BXCM4282,0
2024-10-27,BXCM5753,0
2024-10-27,BXCM5076,0
2024-10-27,BXCM5423,0
2024-10-27,BXCM5562,0
2024-10-27,BXCL1146,0
2024-10-27,BXCM5026,0
2024-10-27,BXCM4301,0
2024-10-27,BXCM5719,0
2024-10-27,BXCM4607,0
2024-10-27,BXCM5079,0
2024-10-27,BXCM5469,0
2024-10-27,BXCM5503,0
2024-10-27,BXCM5504,0
2024-10-27,BXCM5142,0
2024-10-27,BXCM5412,0
2024-10-27,BXCM5707,0
2024-10-27,BXCM5712,0
2024-10-27,BXCM5752,0
2024-10-27,BXCL1520,0
2024-10-27,BXCM5005,0
2024-10-27,BXCM5539,0
2024-10-27,BXCM4831,0
2024-10-27,BXCM5490,0
2024-10-27,BXCL1489,0
2024-10-27,BXCM4497,0
2024-10-27,BXCM1619,0
2024-10-27,BXCM5509,0
2024-10-27,BXCM5640,0
2024-10-27,BXCM4777,0
2024-10-27,BXCM5430,0
2024-10-27,BXCM4286,0
2024-10-27,BXCL1266,0
2024-10-27,BXCM5025,0
2024-10-27,BXCM5497,0
2024-10-27,BXCM5723,0
2024-10-27,BXCM4473,0
2024-10-27,BXCM4518,0
2024-10-27,BXCM5663,0
2024-10-27,BXCM5420,0
2024-10-27,BXCM5131,0
2024-10-27,BXCM5661,0
2024-10-27,BXCM5706,0
2024-10-28,BXCL1756,0
2024-10-28,BXCM1608,0
2024-10-28,BXCM1653,0
2024-10-28,BXCM3797,0
2024-10-28,BXCM4772,0
2024-10-28,BXCL1562,0
2024-10-28,BXCL1563,0
2024-10-28,BXCL1641,0
2024-10-28,BXCL1786,0
2024-10-28,BXCM1016,0
2024-10-28,BXCM1809,0
2024-10-28,BXCM2358,0
2024-10-28,BXCM3765,0
2024-10-28,BXCM4486,0
2024-10-28,BXCM4487,0
2024-10-28,BXCM4488,0
2024-10-28,BXCM4493,0
2024-10-28,BXCM4494,0
2024-10-28,BXCM4645,0
2024-10-28,BXCM4752,0
2024-10-28,BXCM4763,0
2024-10-28,BXCM4774,0
2024-10-28,BXCL1150,0
2024-10-28,BXCM1651,0
2024-10-28,BXCM4040,0
2024-10-28,BXCM4068,0
2024-10-28,BXCM4260,0
2024-10-28,BXCM4491,0
2024-10-28,BXCM4732,0
2024-10-28,BXCM1650,0
2024-10-28,BXCM1657,0
2024-10-28,BXCM4492,0
2024-10-28,BXCL1645,0
2024-10-28,BXCL1783,0
2024-10-28,BXCM3777,1
2024-10-28,BXCM4270,0
2024-10-28,BXCM5023,0
2024-10-28,BXCM3686,1
2024-10-28,BXCL1175,0
2024-10-28,BXCM1655,2
2024-10-28,BXCM3885,0
2024-10-28,BXCM4214,0
2024-10-28,BXCM4216,0
2024-10-28,BXCM4489,0
2024-10-28,BXCM1637,0
2024-10-28,BXCM4006,0
2024-10-28,BXCM4684,0
2024-10-28,BXCL1784,0
2024-10-28,BXCM5119,0
2024-10-28,BXCL1556,0
2024-10-28,BXCM1676,0
2024-10-28,BXCM4254,0
2024-10-28,BXCM4525,0
2024-10-28,BXCM5032,0
2024-10-28,BXCM1606,0
2024-10-28,BXCL1609,0
2024-10-28,BXCM1656,0
2024-10-28,BXCM1810,0
2024-10-28,BXCM4490,0
2024-10-28,BXCM1652,0
2024-10-28,BXCM4835,0
2024-10-28,BXCL1612,0
2024-10-28,BXCM4524,0
2024-10-28,BXCM4529,0
2024-10-28,BXCM4596,0
2024-10-28,BXCL1197,0
2024-10-28,BXCL1201,0
2024-10-28,BXCL1202,0
2024-10-28,BXCM4737,0
2024-10-28,BXCL1172,0
2024-10-28,BXCL1408,0
2024-10-28,BXCL1725,0
2024-10-28,BXCL1727,0
2024-10-28,BXCL1730,0
2024-10-28,BXCM2359,0
2024-10-28,BXCM4472,0
2024-10-28,BXCM4482,0
2024-10-28,BXCM4833,0
2024-10-28,BXCL1145,0
2024-10-28,BXCL1740,0
2024-10-28,BXCM1607,0
2024-10-28,BXCM3690,0
2024-10-28,BXCM4830,0
2024-10-28,BXCM5059,0
2024-10-28,BXCL1287,0
2024-10-28,BXCM3891,0
2024-10-28,BXCL1551,0
2024-10-28,BXCM1778,0
2024-10-28,BXCM1751,0
2024-10-28,BXCM4592,0
2024-10-28,BXCM5146,0
2024-10-28,BXCM1609,0
2024-10-28,BXCL1772,0
2024-10-28,BXCM4178,0
2024-10-28,BXCM4593,0
2024-10-28,BXCM4521,0
2024-10-28,BXCM4608,0
2024-10-28,BXCM3781,0
2024-10-28,BXCM4288,0
2024-10-28,BXCM4738,0
2024-10-28,BXCM4743,0
2024-10-28,BXCM5114,0
2024-10-28,BXCM4093,0
2024-10-28,BXCM3892,0
2024-10-28,BXCM5155,0
2024-10-28,BXCL1149,0
2024-10-28,BXCL1546,0
2024-10-28,BXCM1617,0
2024-10-28,BXCM5152,0
2024-10-28,BXCM3878,0
2024-10-28,BXCM5151,0
2024-10-28,BXCM1616,0
2024-10-28,BXCM4244,0
2024-10-28,BXCL1705,0
2024-10-28,BXCM1635,0
2024-10-28,BXCM4536,0
2024-10-28,BXCM1639,0
2024-10-28,BXCM1640,0
2024-10-28,BXCM1783,0
2024-10-28,BXCM3906,0
2024-10-28,BXCM4063,0
2024-10-28,BXCM4292,0
2024-10-28,BXCM3890,0
2024-10-28,BXCL1152,0
2024-10-28,BXCM4523,0
2024-10-28,BXCM4736,0
2024-10-28,BXCL1785,0
2024-10-28,BXCL1616,0
2024-10-28,BXCM4528,0
2024-10-28,BXCL1160,0
2024-10-28,BXCL1508,0
2024-10-28,BXCL1891,0
2024-10-28,BXCM1782,0
2024-10-28,BXCM4994,0
2024-10-28,BXCM5157,1
2024-10-28,BXCL1685,0
2024-10-28,BXCL1656,0
2024-10-28,BXCM3958,0
2024-10-28,BXCM4982,0
2024-10-28,BXCM3934,0
2024-10-28,BXCM1634,0
2024-10-28,BXCM1817,0
2024-10-28,BXCM3912,0
2024-10-28,BXCM1819,0
2024-10-28,BXCM2356,0
2024-10-28,BXCM2363,3
2024-10-28,BXCM3649,0
2024-10-28,BXCM1665,0
2024-10-28,BXCM1666,0
2024-10-28,BXCM1784,0
2024-10-28,BXCL1593,0
2024-10-28,BXCM1679,0
2024-10-28,BXCM3784,0
2024-10-28,BXCM4595,0
2024-10-28,BXCM4522,0
2024-10-28,BXCL1513,0
2024-10-28,BXCL1144,0
2024-10-28,BXCL1753,0
2024-10-28,BXCM5061,0
2024-10-28,BXCM3889,0
2024-10-28,BXCL1611,0
2024-10-28,BXCM1021,0
2024-10-28,BXCM1667,0
2024-10-28,BXCM3844,0
2024-10-28,BXCM5136,0
2024-10-28,BXCL1781,0
2024-10-28,BXCM4734,0
2024-10-28,BXCM4789,0
2024-10-28,BXCM4924,0
2024-10-28,BXCL1161,0
2024-10-28,BXCL1686,0
2024-10-28,BXCM1636,0
2024-10-28,BXCM3960,0
2024-10-28,BXCM4253,0
2024-10-28,BXCM1648,0
2024-10-28,BXCM3790,0
2024-10-28,BXCL1684,0
2024-10-28,BXCM1641,0
2024-10-28,BXCM4534,0
2024-10-28,BXCM3910,0
2024-10-28,BXCM3778,2
2024-10-28,BXCM3779,0
2024-10-28,BXCM5349,0
2024-10-28,BXCM5350,0
2024-10-28,BXCM5351,0
2024-10-28,BXCM5353,0
2024-10-28,BXCM5361,0
2024-10-28,BXCM5366,0
2024-10-28,BXCM5375,0
2024-10-28,BXCM1604,0
2024-10-28,BXCM4079,0
2024-10-28,BXCL1007,0
2024-10-28,BXCL1265,0
2024-10-28,BXCM2376,0
2024-10-28,BXCL1204,0
2024-10-28,BXCM1605,0
2024-10-28,BXCM5029,0
2024-10-28,BXCM1669,0
2024-10-28,BXCM5015,0
2024-10-28,BXCL1402,0
2024-10-28,BXCL1548,0
